query_gene	BiGG_gene	score	gene	protein	reaction	model
	iSDY_1059.SDY_3873		G_SDY_3873	P_SDY_3873	R_GLNS	iSDY_1059
	iSDY_1059.puuA		G_puuA	P_puuA	R_GLNS	iSDY_1059
	iSDY_1059.puuA		G_puuA	P_puuA	R_GGPTRCS	iSDY_1059
	iSDY_1059.SDY_0785		G_SDY_0785	P_SDY_0785+SDY_0786+SDY_0787	R_GLNabcpp	iSDY_1059
	iSDY_1059.SDY_0786		G_SDY_0786	P_SDY_0785+SDY_0786+SDY_0787	R_GLNabcpp	iSDY_1059
	iSDY_1059.SDY_0787		G_SDY_0787	P_SDY_0785+SDY_0786+SDY_0787	R_GLNabcpp	iSDY_1059
	iSDY_1059.SDY_2263		G_SDY_2263	P_SDY_2263	R_GLTPD	iSDY_1059
	iSDY_1059.SDY_0474		G_SDY_0474	P_SDY_0474	R_GLU5K	iSDY_1059
WP_014949853.1	iSDY_1059.SDY_1138	1009.0	G_SDY_1138	P_SDY_1138	R_G6PDH2r	iSDY_1059
	iSDY_1059.SDY_1614		G_SDY_1614	P_SDY_1614	R_GLUABUTt7pp	iSDY_1059
	iSDY_1059.SDY_2885		G_SDY_2885	P_SDY_2885	R_GLUCYS	iSDY_1059
	iSDY_1059.SDY_1615		G_SDY_1615	P_SDY_1615	R_GLUDC	iSDY_1059
	iSDY_1059.yjjL		G_yjjL	P_yjjL	R_GALCTNLt2pp	iSDY_1059
WP_061485812.1	iSDY_1059.SDY_1514	842.0	G_SDY_1514	P_SDY_1514	R_GLUDy	iSDY_1059
	iSDY_1059.SDY_1631		G_SDY_1631	P_SDY_1631	R_GLUN	iSDY_1059
	iSDY_1059.SDY_2511		G_SDY_2511	P_SDY_2511	R_GLUPRT	iSDY_1059
	iSDY_1059.SDY_3761		G_SDY_3761	P_SDY_3761	R_GLUR	iSDY_1059
	iSDY_1059.SDY_1259		G_SDY_1259	P_SDY_1259	R_GLUTRR	iSDY_1059
	iSDY_1059.SDY_0704		G_SDY_0704	P_SDY_0704	R_GALKr	iSDY_1059
	iSDY_1059.SDY_2600		G_SDY_2600	P_SDY_2600	R_GLUTRS	iSDY_1059
	iSDY_1059.SDY_4085		G_SDY_4085	P_SDY_4085	R_GLUt4pp	iSDY_1059
	iSDY_1059.SDY_0395		G_SDY_0395	P_SDY_0395	R_GLXCL	iSDY_1059
	iSDY_1059.SDY_3817		G_SDY_3817	P_SDY_3817	R_GLYALDtpp	iSDY_1059
	iSDY_1059.SDY_3817		G_SDY_3817	P_SDY_3817	R_GLYCtpp	iSDY_1059
	iSDY_1059.SDY_3817		G_SDY_3817	P_SDY_3817	R_UREAtpp	iSDY_1059
	iSDY_1059.SDY_0703		G_SDY_0703	P_SDY_0703	R_GALM2pp	iSDY_1059
	iSDY_1059.SDY_4092		G_SDY_4092	P_SDY_4092	R_GALS3	iSDY_1059
	iSDY_1059.SDY_1288		G_SDY_1288	P_SDY_1288	R_GALUi	iSDY_1059
	iSDY_1059.SDY_4050		G_SDY_4050	P_SDY_4050	R_GLYAT	iSDY_1059
	iSDY_1059.SDY_2435		G_SDY_2435	P_SDY_2435	R_GLYC3Pt6pp	iSDY_1059
	iSDY_1059.SDY_2689		G_SDY_2689	P_SDY_2689	R_GARFT	iSDY_1059
	iSDY_1059.SDY_3001		G_SDY_3001	P_SDY_3001	R_GDPDPK	iSDY_1059
	iSDY_1059.SDY_3001		G_SDY_3001	P_SDY_3001	R_GTPDPK	iSDY_1059
	iSDY_1059.SDY_4082		G_SDY_4082	P_SDY_4082	R_GDPDPK	iSDY_1059
	iSDY_1059.SDY_4082		G_SDY_4082	P_SDY_4082	R_GDPTPDP	iSDY_1059
	iSDY_1059.SDY_4082		G_SDY_4082	P_SDY_4082	R_PPGPPDP	iSDY_1059
	iSDY_1059.SDY_3318		G_SDY_3318	P_SDY_3318	R_GLYCK2	iSDY_1059
	iSDY_1059.SDY_3318		G_SDY_3318	P_SDY_3318	R_GLYCK	iSDY_1059
	iSDY_1059.SDY_3176		G_SDY_3176	P_SDY_0146+SDY_3176+SDY_3177+SDY_3178	R_GLYCL	iSDY_1059
	iSDY_1059.SDY_3177		G_SDY_3177	P_SDY_0146+SDY_3176+SDY_3177+SDY_3178	R_GLYCL	iSDY_1059
	iSDY_1059.SDY_3178		G_SDY_3178	P_SDY_0146+SDY_3176+SDY_3177+SDY_3178	R_GLYCL	iSDY_1059
	iSDY_1059.SDY_1004		G_SDY_1004	P_SDY_1004	R_GLYCLTDx	iSDY_1059
	iSDY_1059.SDY_1004		G_SDY_1004	P_SDY_1004	R_GLYCLTDy	iSDY_1059
	iSDY_1059.SDY_1004		G_SDY_1004	P_SDY_1004	R_HPYRRx	iSDY_1059
	iSDY_1059.SDY_1004		G_SDY_1004	P_SDY_1004	R_HPYRRy	iSDY_1059
	iSDY_1059.SDY_2650		G_SDY_2650	P_SDY_2650	R_GDPMNP	iSDY_1059
	iSDY_1059.SDY_4019		G_SDY_4019	P_SDY_4019	R_GF6PTA	iSDY_1059
	iSDY_1059.ybcF		G_ybcF	P_ybcF	R_CBMKr	iSDY_1059
	iSDY_1059.SDY_3818		G_SDY_3818	P_SDY_3818	R_GLYK	iSDY_1059
	iSDY_1059.SDY_0231		G_SDY_0231	P_SDY_0231	R_GLYOX	iSDY_1059
	iSDY_1059.puuD		G_puuD	P_puuD	R_GGGABAH	iSDY_1059
	iSDY_1059.SDY_1943		G_SDY_1943	P_SDY_1943	R_GGPTRCO	iSDY_1059
	iSDY_1059.SDY_3578		G_SDY_3578	P_SDY_3578	R_GLBRAN2	iSDY_1059
	iSDY_1059.SDY_0837		G_SDY_0837	P_SDY_0837	R_GLCDpp	iSDY_1059
WP_014977458.1	iSDY_1059.SDY_3587	800.0	G_SDY_3587	P_SDY_3587	R_GLCNt2rpp	iSDY_1059
	iSDY_1059.SDY_3661		G_SDY_3661	P_SDY_3661	R_GLCNt2rpp	iSDY_1059
	iSDY_1059.SDY_0134		G_SDY_0134	P_SDY_0134	R_GMPR	iSDY_1059
	iSDY_1059.SDY_3320		G_SDY_3320	P_SDY_3320	R_GLCRAL	iSDY_1059
	iSDY_1059.SDY_2703		G_SDY_2703	P_SDY_2703	R_GMPS2	iSDY_1059
	iSDY_1059.SDY_2278		G_SDY_2278	P_SDY_2278	R_HETZK	iSDY_1059
	iSDY_1059.SDY_2212		G_SDY_2212	P_SDY_2212	R_GND	iSDY_1059
	iSDY_1059.SDY_3588		G_SDY_3588	P_SDY_3588	R_GNK	iSDY_1059
	iSDY_1059.SDY_2434		G_SDY_2434	P_SDY_2434	R_GPDDA1pp	iSDY_1059
	iSDY_1059.SDY_2434		G_SDY_2434	P_SDY_2434	R_GPDDA2pp	iSDY_1059
	iSDY_1059.SDY_2434		G_SDY_2434	P_SDY_2434	R_GPDDA3pp	iSDY_1059
	iSDY_1059.SDY_2434		G_SDY_2434	P_SDY_2434	R_GPDDA4pp	iSDY_1059
	iSDY_1059.SDY_2434		G_SDY_2434	P_SDY_2434	R_GPDDA5pp	iSDY_1059
	iSDY_1059.gudD		G_gudD	P_gudD	R_GLCRD	iSDY_1059
	iSDY_1059.gudX		G_gudX	P_gudX	R_GLCRD	iSDY_1059
	iSDY_1059.SDY_2587		G_SDY_2587	P_SDY_2587	R_HEX1	iSDY_1059
	iSDY_1059.SDY_3340		G_SDY_3340	P_SDY_3340	R_INDOLEt2rpp	iSDY_1059
	iSDY_1059.SDY_3340		G_SDY_3340	P_SDY_3340	R_TRPt2rpp	iSDY_1059
	iSDY_1059.SDY_0442		G_SDY_0442	P_SDY_0442	R_INSK	iSDY_1059
	iSDY_1059.SDY_0442		G_SDY_0442	P_SDY_0442	R_GSNK	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746	R_GRXR	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746+SDY_2964	R_PAPSR2	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746+SDY_2868+SDY_2869	R_RNDR2b	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746+SDY_2868+SDY_2869	R_RNDR1b	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746+SDY_2868+SDY_2869	R_RNDR3b	iSDY_1059
	iSDY_1059.SDY_0746		G_SDY_0746	P_SDY_0746+SDY_2868+SDY_2869	R_RNDR4b	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880	R_GRXR	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880+SDY_2964	R_PAPSR2	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880+SDY_2868+SDY_2869	R_RNDR2b	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880+SDY_2868+SDY_2869	R_RNDR1b	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880+SDY_2868+SDY_2869	R_RNDR3b	iSDY_1059
	iSDY_1059.SDY_1880		G_SDY_1880	P_SDY_1880+SDY_2868+SDY_2869	R_RNDR4b	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_4043	R_GRXR	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_2964+SDY_4043	R_PAPSR2	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_2868+SDY_2869+SDY_4043	R_RNDR2b	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_2868+SDY_2869+SDY_4043	R_RNDR1b	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_2868+SDY_2869+SDY_4043	R_RNDR3b	iSDY_1059
	iSDY_1059.SDY_4043		G_SDY_4043	P_SDY_2868+SDY_2869+SDY_4043	R_RNDR4b	iSDY_1059
	iSDY_1059.SDY_3193		G_SDY_3193	P_SDY_3193	R_IPDDI	iSDY_1059
	iSDY_1059.SDY_0100		G_SDY_0100	P_SDY_0100	R_IPMD	iSDY_1059
	iSDY_1059.SDY_3085		G_SDY_3085	P_SDY_3085	R_GSPMDA	iSDY_1059
	iSDY_1059.SDY_3085		G_SDY_3085	P_SDY_3085	R_GSPMDS	iSDY_1059
	iSDY_1059.SDY_3562		G_SDY_3562	P_SDY_3562	R_GTHOr	iSDY_1059
	iSDY_1059.SDY_0098		G_SDY_0098	P_SDY_0098+SDY_0099	R_IPPMIa	iSDY_1059
	iSDY_1059.SDY_0098		G_SDY_0098	P_SDY_0098+SDY_0099	R_IPPMIb	iSDY_1059
	iSDY_1059.SDY_0099		G_SDY_0099	P_SDY_0098+SDY_0099	R_IPPMIa	iSDY_1059
	iSDY_1059.SDY_0099		G_SDY_0099	P_SDY_0098+SDY_0099	R_IPPMIb	iSDY_1059
	iSDY_1059.SDY_0345		G_SDY_0345	P_SDY_0345	R_HEX7	iSDY_1059
	iSDY_1059.SDY_0101		G_SDY_0101	P_SDY_0101	R_IPPS	iSDY_1059
	iSDY_1059.SDY_3595		G_SDY_3595	P_SDY_3595	R_GTHRDHpp	iSDY_1059
	iSDY_1059.SDY_0755		G_SDY_0755	P_SDY_0755+SDY_0756+SDY_0757+SDY_0758	R_GTHRDabcpp	iSDY_1059
	iSDY_1059.SDY_0756		G_SDY_0756	P_SDY_0755+SDY_0756+SDY_0757+SDY_0758	R_GTHRDabcpp	iSDY_1059
	iSDY_1059.SDY_0757		G_SDY_0757	P_SDY_0755+SDY_0756+SDY_0757+SDY_0758	R_GTHRDabcpp	iSDY_1059
	iSDY_1059.SDY_0758		G_SDY_0758	P_SDY_0755+SDY_0756+SDY_0757+SDY_0758	R_GTHRDabcpp	iSDY_1059
	iSDY_1059.SDY_3125		G_SDY_3125	P_SDY_3125	R_GTHS	iSDY_1059
	iSDY_1059.SDY_2127		G_SDY_2127	P_SDY_2127	R_GTPCI	iSDY_1059
	iSDY_1059.SDY_1353		G_SDY_1353	P_SDY_1353	R_GTPCII2	iSDY_1059
	iSDY_1059.SDY_3970		G_SDY_3970	P_SDY_3970	R_GTPDPDP	iSDY_1059
	iSDY_1059.SDY_4365		G_SDY_4365	P_SDY_4365	R_KG6PDC	iSDY_1059
	iSDY_1059.SDY_1308		G_SDY_1308	P_SDY_1308	R_Kt2pp	iSDY_1059
	iSDY_1059.SDY_4001		G_SDY_4001	P_SDY_4001	R_Kt2pp	iSDY_1059
	iSDY_1059.SDY_1378		G_SDY_1378	P_SDY_1378+SDY_3466+SDY_3896	R_Kt2pp	iSDY_1059
	iSDY_1059.SDY_3466		G_SDY_3466	P_SDY_1378+SDY_3466+SDY_3896	R_Kt2pp	iSDY_1059
	iSDY_1059.SDY_3896		G_SDY_3896	P_SDY_1378+SDY_3466+SDY_3896	R_Kt2pp	iSDY_1059
	iSDY_1059.SDY_0034		G_SDY_0034	P_SDY_0034	R_GUAPRT	iSDY_1059
	iSDY_1059.SDY_0034		G_SDY_0034	P_SDY_0034	R_HXPRT	iSDY_1059
	iSDY_1059.SDY_0479		G_SDY_0479	P_SDY_0479	R_GUAPRT	iSDY_1059
	iSDY_1059.SDY_0479		G_SDY_0479	P_SDY_0479	R_HXPRT	iSDY_1059
	iSDY_1059.SDY_0479		G_SDY_0479	P_SDY_0479	R_XPPT	iSDY_1059
	iSDY_1059.SDY_0070		G_SDY_0070	P_SDY_0070	R_Kt3pp	iSDY_1059
	iSDY_1059.SDY_3512		G_SDY_3512	P_SDY_3512	R_Kt3pp	iSDY_1059
	iSDY_1059.mdfA		G_mdfA	P_mdfA	R_Kt3pp	iSDY_1059
	iSDY_1059.mdfA		G_mdfA	P_mdfA	R_NAt3pp	iSDY_1059
	iSDY_1059.SDY_4038		G_SDY_4038	P_SDY_4038	R_L_LACD2	iSDY_1059
	iSDY_1059.SDY_4038		G_SDY_4038	P_SDY_4038	R_L_LACD3	iSDY_1059
	iSDY_1059.SDY_0930		G_SDY_0930	P_SDY_0930	R_H2Otex	iSDY_1059
	iSDY_1059.SDY_2221		G_SDY_2221	P_SDY_2221	R_HISTD	iSDY_1059
	iSDY_1059.SDY_2388		G_SDY_2388	P_SDY_2388	R_H2Otpp	iSDY_1059
	iSDY_1059.SDY_0378		G_SDY_0378	P_SDY_0378	R_LACZ	iSDY_1059
	iSDY_1059.SDY_2156		G_SDY_2156	P_SDY_2156	R_LACZpp	iSDY_1059
	iSDY_1059.SDY_2219		G_SDY_2219	P_SDY_2219	R_HISTP	iSDY_1059
	iSDY_1059.SDY_2219		G_SDY_2219	P_SDY_2219	R_IGPDH	iSDY_1059
	iSDY_1059.SDY_1404		G_SDY_1404	P_SDY_1404	R_LADGMDH	iSDY_1059
	iSDY_1059.SDY_1857		G_SDY_1857	P_SDY_1857	R_LALADGLUtpp	iSDY_1059
	iSDY_1059.SDY_1857		G_SDY_1857	P_SDY_1857	R_LALALGLUtpp	iSDY_1059
	iSDY_1059.SDY_3566		G_SDY_3566	P_SDY_3566	R_LALADGLUtpp	iSDY_1059
	iSDY_1059.SDY_3566		G_SDY_3566	P_SDY_3566	R_LALALGLUtpp	iSDY_1059
	iSDY_1059.SDY_4467		G_SDY_4467	P_SDY_4467	R_LALADGLUtpp	iSDY_1059
	iSDY_1059.SDY_4467		G_SDY_4467	P_SDY_4467	R_LALALGLUtpp	iSDY_1059
	iSDY_1059.dtpD		G_dtpD	P_dtpD	R_LALADGLUtpp	iSDY_1059
	iSDY_1059.dtpD		G_dtpD	P_dtpD	R_LALALGLUtpp	iSDY_1059
	iSDY_1059.SDY_3016		G_SDY_3016	P_SDY_3016	R_LCARS	iSDY_1059
	iSDY_1059.SDY_0909		G_SDY_0909	P_SDY_0909	R_LCTSt3ipp	iSDY_1059
	iSDY_1059.SDY_4534		G_SDY_4534	P_SDY_4534	R_HBZOPT	iSDY_1059
	iSDY_1059.SDY_1464		G_SDY_1464	P_SDY_1464	R_LDH_D	iSDY_1059
	iSDY_1059.SDY_2155		G_SDY_2155	P_SDY_2155	R_LDH_D	iSDY_1059
	iSDY_1059.SDY_2155		G_SDY_2155	P_SDY_2155	R_LDH_D2	iSDY_1059
	iSDY_1059.SDY_2508		G_SDY_2508	P_SDY_2505+SDY_2506+SDY_2507+SDY_2508	R_HISabcpp	iSDY_1059
	iSDY_1059.SDY_0035		G_SDY_0035	P_SDY_0035	R_HCO3E	iSDY_1059
	iSDY_1059.SDY_3978		G_SDY_3978	P_SDY_3978	R_LEUTAi	iSDY_1059
	iSDY_1059.SDY_3978		G_SDY_3978	P_SDY_3978	R_PHETA1	iSDY_1059
	iSDY_1059.SDY_3978		G_SDY_3978	P_SDY_3978	R_ILETA	iSDY_1059
	iSDY_1059.SDY_3978		G_SDY_3978	P_SDY_3978	R_VALTA	iSDY_1059
	iSDY_1059.SDY_4520		G_SDY_4520	P_SDY_4520	R_LEUTAi	iSDY_1059
	iSDY_1059.SDY_4520		G_SDY_4520	P_SDY_4520	R_PHETA1	iSDY_1059
	iSDY_1059.SDY_4520		G_SDY_4520	P_SDY_4520	R_TYRTA	iSDY_1059
	iSDY_1059.SDY_4520		G_SDY_4520	P_SDY_4520	R_UNK3	iSDY_1059
	iSDY_1059.SDY_4520		G_SDY_4520	P_SDY_4520	R_TRPTA	iSDY_1059
	iSDY_1059.SDY_0142		G_SDY_0142	P_SDY_0142	R_HISt2rpp	iSDY_1059
	iSDY_1059.SDY_0142		G_SDY_0142	P_SDY_0142	R_PHEt2rpp	iSDY_1059
	iSDY_1059.SDY_0142		G_SDY_0142	P_SDY_0142	R_TRPt2rpp	iSDY_1059
	iSDY_1059.SDY_0142		G_SDY_0142	P_SDY_0142	R_TYRt2rpp	iSDY_1059
	iSDY_1059.SDY_3607		G_SDY_3607	P_SDY_3603+SDY_3604+SDY_3605+SDY_3606+SDY_3607	R_LEUabcpp	iSDY_1059
	iSDY_1059.SDY_0336		G_SDY_0336	P_SDY_0336	R_LEUt2rpp	iSDY_1059
	iSDY_1059.SDY_0336		G_SDY_0336	P_SDY_0336	R_ILEt2rpp	iSDY_1059
	iSDY_1059.SDY_0336		G_SDY_0336	P_SDY_0336	R_VALt2rpp	iSDY_1059
	iSDY_1059.SDY_0336		G_SDY_0336	P_SDY_0336	R_LEUt4rpp	iSDY_1059
	iSDY_1059.SDY_1877		G_SDY_1877	P_SDY_1877	R_LGTHL	iSDY_1059
	iSDY_1059.SDY_3941		G_SDY_3941	P_SDY_3941	R_HMBS	iSDY_1059
	iSDY_1059.SDY_4647		G_SDY_4647	P_SDY_4647	R_LIPAMPL	iSDY_1059
	iSDY_1059.SDY_4647		G_SDY_4647	P_SDY_4647	R_LIPATPT	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2G161	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2A120	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2A141	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2A161	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2E120	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2E141	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2E161	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2G120	iSDY_1059
	iSDY_1059.SDY_3918		G_SDY_3918	P_SDY_3918	R_LPLIPAL2G141	iSDY_1059
	iSDY_1059.SDY_2277		G_SDY_2277	P_SDY_2277	R_HMPK1	iSDY_1059
	iSDY_1059.SDY_2277		G_SDY_2277	P_SDY_2277	R_PMPK	iSDY_1059
	iSDY_1059.SDY_2615		G_SDY_2615	P_SDY_2615	R_HMPK1	iSDY_1059
	iSDY_1059.SDY_2615		G_SDY_2615	P_SDY_2615	R_PYDAMK	iSDY_1059
	iSDY_1059.SDY_2615		G_SDY_2615	P_SDY_2615	R_PYDXK	iSDY_1059
	iSDY_1059.SDY_2615		G_SDY_2615	P_SDY_2615	R_PYDXNK	iSDY_1059
	iSDY_1059.SDY_3919		G_SDY_3919	P_SDY_3919	R_HOMt2pp	iSDY_1059
	iSDY_1059.rhtA		G_rhtA	P_rhtA	R_HOMt2pp	iSDY_1059
	iSDY_1059.rhtA		G_rhtA	P_rhtA	R_THRt2pp	iSDY_1059
	iSDY_1059.SDY_2110		G_SDY_2110	P_SDY_2110	R_LYSt2pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1A120pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1A141pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1A161pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1E120pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1E141pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1E161pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1G120pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1G141pp	iSDY_1059
	iSDY_1059.SDY_0404		G_SDY_0404	P_SDY_0404	R_LPLIPAL1G161pp	iSDY_1059
	iSDY_1059.SDY_3839		G_SDY_3839	P_SDY_3839	R_LYXt2pp	iSDY_1059
	iSDY_1059.SDY_3839		G_SDY_3839	P_SDY_3839	R_RMNtpp	iSDY_1059
	iSDY_1059.SDY_1701		G_SDY_1701	P_SDY_1701	R_MALDDH	iSDY_1059
	iSDY_1059.SDY_1829		G_SDY_1829	P_SDY_1829	R_MAN6PI	iSDY_1059
	iSDY_1059.SDY_2058		G_SDY_2058	P_SDY_2056+SDY_2058	R_MCOATA	iSDY_1059
	iSDY_1059.SDY_2717		G_SDY_2717	P_SDY_2717	R_MCPST	iSDY_1059
	iSDY_1059.SDY_0114		G_SDY_0114	P_SDY_0114	R_MCTP1App	iSDY_1059
	iSDY_1059.SDY_0114		G_SDY_0114	P_SDY_0114	R_MCTP2App	iSDY_1059
	iSDY_1059.SDY_0165		G_SDY_0165	P_SDY_0165	R_MCTP1App	iSDY_1059
	iSDY_1059.SDY_0165		G_SDY_0165	P_SDY_0165	R_MCTP1Bpp	iSDY_1059
	iSDY_1059.SDY_0165		G_SDY_0165	P_SDY_0165	R_MCTP2App	iSDY_1059
	iSDY_1059.SDY_0165		G_SDY_0165	P_SDY_0165+SDY_2083	R_MPTG	iSDY_1059
	iSDY_1059.SDY_0165		G_SDY_0165	P_SDY_0165+SDY_2083	R_MPTG2	iSDY_1059
	iSDY_1059.SDY_0557		G_SDY_0557	P_SDY_0557	R_MCTP1App	iSDY_1059
	iSDY_1059.SDY_0557		G_SDY_0557	P_SDY_0557	R_MCTP2App	iSDY_1059
	iSDY_1059.SDY_3682		G_SDY_3682	P_SDY_3682	R_MCTP1App	iSDY_1059
	iSDY_1059.SDY_3682		G_SDY_3682	P_SDY_3682	R_MCTP1Bpp	iSDY_1059
	iSDY_1059.SDY_3682		G_SDY_3682	P_SDY_3682	R_MCTP2App	iSDY_1059
	iSDY_1059.SDY_3682		G_SDY_3682	P_SDY_2083+SDY_3682	R_MPTG	iSDY_1059
	iSDY_1059.SDY_3682		G_SDY_3682	P_SDY_2083+SDY_3682	R_MPTG2	iSDY_1059
	iSDY_1059.SDY_0158		G_SDY_0158	P_SDY_0158	R_HPPK2	iSDY_1059
	iSDY_1059.SDY_0554		G_SDY_0554	P_SDY_0554	R_MDDCP1pp	iSDY_1059
	iSDY_1059.SDY_0554		G_SDY_0554	P_SDY_0554	R_MDDCP2pp	iSDY_1059
	iSDY_1059.SDY_0554		G_SDY_0554	P_SDY_0554	R_MDDCP3pp	iSDY_1059
	iSDY_1059.SDY_0554		G_SDY_0554	P_SDY_0554	R_MDDCP4pp	iSDY_1059
	iSDY_1059.SDY_0554		G_SDY_0554	P_SDY_0554	R_MDDCP5pp	iSDY_1059
	iSDY_1059.SDY_0841		G_SDY_0841	P_SDY_0841	R_MDDCP1pp	iSDY_1059
	iSDY_1059.SDY_0841		G_SDY_0841	P_SDY_0841	R_MDDCP2pp	iSDY_1059
	iSDY_1059.SDY_0841		G_SDY_0841	P_SDY_0841	R_MDDCP3pp	iSDY_1059
	iSDY_1059.SDY_0841		G_SDY_0841	P_SDY_0841	R_MDDCP4pp	iSDY_1059
	iSDY_1059.SDY_0841		G_SDY_0841	P_SDY_0841	R_MDDCP5pp	iSDY_1059
	iSDY_1059.SDY_2233		G_SDY_2233	P_SDY_2233	R_MDDCP1pp	iSDY_1059
	iSDY_1059.SDY_2233		G_SDY_2233	P_SDY_2233	R_MDDCP2pp	iSDY_1059
	iSDY_1059.SDY_2233		G_SDY_2233	P_SDY_2233	R_MDDCP3pp	iSDY_1059
	iSDY_1059.SDY_2233		G_SDY_2233	P_SDY_2233	R_MDDCP4pp	iSDY_1059
	iSDY_1059.SDY_2233		G_SDY_2233	P_SDY_2233	R_MDDCP5pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDCP1pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDCP2pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDCP3pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDCP4pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDCP5pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDEP1pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDEP2pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDEP3pp	iSDY_1059
	iSDY_1059.SDY_3363		G_SDY_3363	P_SDY_3363	R_MDDEP4pp	iSDY_1059
	iSDY_1059.SDY_2154		G_SDY_2154	P_SDY_2154	R_MDDEP1pp	iSDY_1059
	iSDY_1059.SDY_2154		G_SDY_2154	P_SDY_2154	R_MDDEP2pp	iSDY_1059
	iSDY_1059.SDY_2154		G_SDY_2154	P_SDY_2154	R_MDDEP3pp	iSDY_1059
	iSDY_1059.SDY_2154		G_SDY_2154	P_SDY_2154	R_MDDEP4pp	iSDY_1059
	iSDY_1059.SDY_2527		G_SDY_2527	P_SDY_2527	R_MDDEP1pp	iSDY_1059
	iSDY_1059.SDY_2527		G_SDY_2527	P_SDY_2527	R_MDDEP2pp	iSDY_1059
	iSDY_1059.SDY_2527		G_SDY_2527	P_SDY_2527	R_MDDEP3pp	iSDY_1059
	iSDY_1059.SDY_2527		G_SDY_2527	P_SDY_2527	R_MDDEP4pp	iSDY_1059
	iSDY_1059.SDY_3412		G_SDY_3412	P_SDY_3412	R_MDH	iSDY_1059
	iSDY_1059.SDY_0866		G_SDY_0866	P_SDY_0866	R_MDH2	iSDY_1059
	iSDY_1059.SDY_0866		G_SDY_0866	P_SDY_0866	R_MDH3	iSDY_1059
	iSDY_1059.SDY_0866		G_SDY_0866	P_SDY_0866	R_DMALRED	iSDY_1059
	iSDY_1059.maeA		G_maeA	P_maeA	R_ME1	iSDY_1059
