protein	reaction	model	GPR	score
P_b0241	R_GALCTNtex	iML1515		0.0
P_b0241	R_GALCTtex	iML1515		0.0
P_b0241	R_GALTtex	iML1515		0.0
P_b0241	R_GALURtex	iML1515		0.0
P_b0241	R_GALtex	iML1515		0.0
P_b0241	R_GAMAN6Ptex	iML1515		0.0
P_b0241	R_GAMtex	iML1515		0.0
P_b0241	R_GBBTNtex	iML1515		0.0
P_b0241	R_GDPtex	iML1515		0.0
P_b0241	R_GLCNtex	iML1515		0.0
P_b0241	R_GLCRtex	iML1515		0.0
P_b0241	R_GLCUR1Ptex	iML1515		0.0
P_b0241	R_GLCURtex	iML1515		0.0
P_b0241	R_GLNtex	iML1515		0.0
P_b0241	R_GLUtex	iML1515		0.0
P_b0241	R_GLYALDtex	iML1515		0.0
P_b0241	R_GLYBtex	iML1515		0.0
P_b0241	R_GLYC2Ptex	iML1515		0.0
P_b0241	R_GLYC3Ptex	iML1515		0.0
P_b0241	R_GLYCAtex	iML1515		0.0
P_b0241	R_GLYCLTtex	iML1515		0.0
P_b0241	R_GLYCtex	iML1515		0.0
P_b0241	R_GLYtex	iML1515		0.0
P_b0241	R_GMPtex	iML1515		0.0
P_b0241	R_GSNtex	iML1515		0.0
P_b0241	R_GTHRDtex	iML1515		0.0
P_b0241	R_GTPtex	iML1515		0.0
P_b0241	R_H2O2tex	iML1515		0.0
P_b0241	R_H2Otex	iML1515		0.0
P_b0241	R_H2Stex	iML1515		0.0
P_b0241	R_H2tex	iML1515		0.0
P_b0241	R_HCINNMtex	iML1515		0.0
P_b0241	R_HG2tex	iML1515		0.0
P_b0241	R_HIStex	iML1515		0.0
P_b0241	R_HOMtex	iML1515		0.0
P_b0241	R_HPPPNtex	iML1515		0.0
P_b0241	R_HXAtex	iML1515		0.0
P_b0241	R_HYXNtex	iML1515		0.0
P_b0241	R_Htex	iML1515		0.0
P_b0241	R_IDONtex	iML1515		0.0
P_b0241	R_ILEtex	iML1515		0.0
P_b0241	R_IMPtex	iML1515		0.0
P_b0241	R_INDOLEtex	iML1515		0.0
P_b0241	R_INSTtex	iML1515		0.0
P_b0241	R_ISETACtex	iML1515		0.0
P_b0241	R_Ktex	iML1515		0.0
P_b0241	R_LALADGLUtex	iML1515		0.0
P_b0241	R_LALALGLUtex	iML1515		0.0
P_b0241	R_LCTStex	iML1515		0.0
P_b0241	R_LEUtex	iML1515		0.0
P_b0241	R_LIPOtex	iML1515		0.0
P_b0241	R_LYStex	iML1515		0.0
P_b0241	R_LYXtex	iML1515		0.0
P_b0241	R_L_LACtex	iML1515		0.0
P_b0241	R_MALDtex	iML1515		0.0
P_b0241	R_MALtex	iML1515		0.0
P_b0241	R_MAN6Ptex	iML1515		0.0
P_b0241	R_MANGLYCtex	iML1515		0.0
P_b0241	R_MANtex	iML1515		0.0
P_b0241	R_MELIBtex	iML1515		0.0
P_b0241	R_MEOHtex	iML1515		0.0
P_b0241	R_METDtex	iML1515		0.0
P_b0241	R_METGLCURtex	iML1515		0.0
P_b0241	R_METSOX1tex	iML1515		0.0
P_b0241	R_METSOX2tex	iML1515		0.0
P_b0241	R_METtex	iML1515		0.0
P_b0241	R_MG2tex	iML1515		0.0
P_b0241	R_MMETtex	iML1515		0.0
P_b0241	R_MNLtex	iML1515		0.0
P_b0241	R_MNtex	iML1515		0.0
P_b0241	R_MOBDtex	iML1515		0.0
P_b0241	R_MSO3tex	iML1515		0.0
P_b0241	R_N2Otex	iML1515		0.0
P_b0241	R_NACtex	iML1515		0.0
P_b0241	R_NAtex	iML1515		0.0
P_b0241	R_NH4tex	iML1515		0.0
P_b0241	R_NI2tex	iML1515		0.0
P_b0241	R_NMNtex	iML1515		0.0
P_b0241	R_NO2tex	iML1515		0.0
P_b0241	R_NO3tex	iML1515		0.0
P_b0241	R_NOtex	iML1515		0.0
P_b0241	R_O2Stex	iML1515		0.0
P_b0241	R_O2tex	iML1515		0.0
P_b0241	R_OCTAtex	iML1515		0.0
P_b0241	R_ORNtex	iML1515		0.0
P_b0241	R_OROTtex	iML1515		0.0
P_b0241	R_PACALDtex	iML1515		0.0
P_b0241	R_PEAMNtex	iML1515		0.0
P_b0241	R_PHEtex	iML1515		0.0
P_b0241	R_PItex	iML1515		0.0
P_b0241	R_PNTOtex	iML1515		0.0
P_b0241	R_PPALtex	iML1515		0.0
P_b0241	R_PPAtex	iML1515		0.0
P_b0241	R_PPPNtex	iML1515		0.0
P_b0241	R_PPTtex	iML1515		0.0
P_b0241	R_PROGLYtex	iML1515		0.0
P_b0241	R_PROtex	iML1515		0.0
P_b0241	R_PSCLYStex	iML1515		0.0
P_b0241	R_PSERtex	iML1515		0.0
P_b0241	R_PSURItex	iML1515		0.0
P_b0241	R_PTRCtex	iML1515		0.0
P_b0241	R_PYDAMtex	iML1515		0.0
P_b0241	R_PYDXNtex	iML1515		0.0
P_b0241	R_PYDXtex	iML1515		0.0
P_b0241	R_PYRtex	iML1515		0.0
P_b0241	R_QUIN2tex	iML1515		0.0
P_b0241	R_R5Ptex	iML1515		0.0
P_b0241	R_RIBtex	iML1515		0.0
P_b0241	R_RMNtex	iML1515		0.0
P_b0241	R_SBTtex	iML1515		0.0
P_b0241	R_SELtex	iML1515		0.0
P_b0241	R_SERtex	iML1515		0.0
P_b0241	R_SKMtex	iML1515		0.0
P_b0241	R_SLNTtex	iML1515		0.0
P_b0241	R_SO3tex	iML1515		0.0
P_b0241	R_SO4tex	iML1515		0.0
P_b0241	R_SPMDtex	iML1515		0.0
P_b0241	R_SUCCtex	iML1515		0.0
P_b0241	R_SUCRtex	iML1515		0.0
P_b0241	R_SULFACtex	iML1515		0.0
P_b0241	R_TARTRDtex	iML1515		0.0
P_b0241	R_TARTRtex	iML1515		0.0
P_b0241	R_TAURtex	iML1515		0.0
P_b0241	R_TCYNTtex	iML1515		0.0
P_b0241	R_THMDtex	iML1515		0.0
P_b0241	R_THMtex	iML1515		0.0
P_b0241	R_THRPtex	iML1515		0.0
P_b0241	R_THRtex	iML1515		0.0
P_b0241	R_THYMtex	iML1515		0.0
P_b0241	R_TMAOtex	iML1515		0.0
P_b0241	R_TMAtex	iML1515		0.0
P_b0241	R_TREtex	iML1515		0.0
P_b0241	R_TRPtex	iML1515		0.0
P_b0241	R_TSULtex	iML1515		0.0
P_b0241	R_TTRCYCtex	iML1515		0.0
P_b0241	R_TYMtex	iML1515		0.0
P_b0241	R_TYRPtex	iML1515		0.0
P_b0241	R_TYRtex	iML1515		0.0
P_b0241	R_UACGAMtex	iML1515		0.0
P_b0241	R_UDPACGALtex	iML1515		0.0
P_b0241	R_UDPGALtex	iML1515		0.0
P_b0241	R_UDPGLCURtex	iML1515		0.0
P_b0241	R_UDPGtex	iML1515		0.0
P_b0241	R_UMPtex	iML1515		0.0
P_b0241	R_URATEtex	iML1515		0.0
P_b0241	R_URAtex	iML1515		0.0
P_b0241	R_UREAtex	iML1515		0.0
P_b0241	R_VALtex	iML1515		0.0
P_b0241	R_XANtex	iML1515		0.0
P_b0241	R_XMPtex	iML1515		0.0
P_b0241	R_XTSNtex	iML1515		0.0
P_b0241	R_XYLUtex	iML1515		0.0
P_b0241	R_XYLtex	iML1515		0.0
P_b0241	R_Zn2tex	iML1515		0.0
P_b0242	R_GLU5K	iML1515		0.0
P_b0243	R_G5SD	iML1515		0.0
P_b0260	R_MMETt2pp	iML1515		0.0
P_b0261	R_HCYSMT	iML1515		0.0
P_b0261	R_HCYSMT2	iML1515		0.0
P_b0268	R_2DDARAA	iML1515		0.0
P_b0269	R_DXYLTD	iML1515		0.0
P_b0273	R_OCBT	iML1515		0.0
P_b0306+b0307+b0308	R_L_LACD2	iML1515		0.0
P_b0306+b0307+b0308	R_L_LACD3	iML1515		0.0
P_b0311	R_CHOLD	iML1515		0.0
P_b0312	R_BETALDHx	iML1515		0.0
P_b0312	R_BETALDHy	iML1515		0.0
P_b0314	R_CHLt2pp	iML1515		0.0
P_b0315	R_CDGUNPD	iML1515		0.0
P_b0325	R_LCARSyi	iML1515		0.0
P_b0325	R_PPDOy	iML1515		0.0
P_b0331	R_MCITL2	iML1515		0.0
P_b0333	R_MCITS	iML1515		0.0
P_b0334	R_MCITD	iML1515		0.0
P_b0335	R_ACCOAL	iML1515		0.0
P_b0336	R_CSNt2pp	iML1515		0.0
P_b0337	R_CSND	iML1515		0.0
P_b0339	R_HCO3E	iML1515		0.0
P_b0340	R_CYNTAH	iML1515		0.0
P_b0341	R_CYNTt2pp	iML1515		0.0
P_b0343	R_LCTStpp	iML1515		0.0
P_b0343	R_MELIBt2pp	iML1515		0.0
P_b0344	R_LACZ	iML1515		0.0
P_b0347	R_3HCINNMH	iML1515		0.0
P_b0347	R_3HPPPNH	iML1515		0.0
P_b0348	R_DHCINDO	iML1515		0.0
P_b0348	R_HPPPNDO	iML1515		0.0
P_b0349	R_HKNDDH	iML1515		0.0
P_b0349	R_HKNTDH	iML1515		0.0
P_b0350	R_OP4ENH	iML1515		0.0
P_b0351	R_ACALD	iML1515		0.0
P_b0352	R_HOPNTAL	iML1515		0.0
P_b0353	R_HCINNMt2rpp	iML1515		0.0
P_b0353	R_HPPPNt2rpp	iML1515		0.0
P_b0355	R_SFGTHi	iML1515		0.0
P_b0356	R_FALDH2	iML1515		0.0
P_b0365+b0366+b0367	R_BUTSO3abcpp	iML1515		0.0
P_b0365+b0366+b0367	R_ISETACabcpp	iML1515		0.0
P_b0365+b0366+b0367	R_TAURabcpp	iML1515		0.0
P_b0368	R_TAUDO	iML1515		0.0
P_b0369	R_PPBNGS	iML1515		0.0
P_b0376	R_MDDCP1pp	iML1515		0.0
P_b0376	R_MDDCP2pp	iML1515		0.0
P_b0376	R_MDDCP3pp	iML1515		0.0
P_b0376	R_MDDCP4pp	iML1515		0.0
P_b0376	R_MDDCP5pp	iML1515		0.0
P_b0376	R_MDDEP1pp	iML1515		0.0
P_b0376	R_MDDEP2pp	iML1515		0.0
P_b0376	R_MDDEP3pp	iML1515		0.0
P_b0376	R_MDDEP4pp	iML1515		0.0
P_b0381	R_ALAALAr	iML1515		0.0
P_b0383	R_3NTD2pp	iML1515		0.0
P_b0383	R_3NTD4pp	iML1515		0.0
P_b0383	R_3NTD7pp	iML1515		0.0
P_b0383	R_3NTD9pp	iML1515		0.0
P_b0383	R_G1PPpp	iML1515		0.0
P_b0383	R_G2PPpp	iML1515		0.0
P_b0383	R_NTD2pp	iML1515		0.0
P_b0383	R_NTD4pp	iML1515		0.0
P_b0383	R_NTD7pp	iML1515		0.0
P_b0383	R_NTD9pp	iML1515		0.0
P_b0383	R_PPTHpp	iML1515		0.0
P_b0383	R_PSP_Lpp	iML1515		0.0
P_b0383	R_PTHRpp	iML1515		0.0
P_b0383	R_R5PPpp	iML1515		0.0
P_b0386	R_P5CR	iML1515		0.0
P_b0388	R_SHKK	iML1515		0.0
P_b0394	R_HEX7	iML1515		0.0
P_b0401	R_ILEt2rpp	iML1515		0.0
P_b0401	R_LEUt2rpp	iML1515		0.0
P_b0401	R_VALt2rpp	iML1515		0.0
P_b0402	R_PROt2rpp	iML1515		0.0
P_b0403	R_MLTG1	iML1515		0.0
P_b0403	R_MLTG2	iML1515		0.0
P_b0403	R_MLTG3	iML1515		0.0
P_b0403	R_MLTG4	iML1515		0.0
P_b0403	R_MLTG5	iML1515		0.0
P_b0404	R_FA120ACPHi	iML1515		0.0
P_b0404	R_FA141ACPHi	iML1515		0.0
P_b0404	R_FA161ACPHi	iML1515		0.0
P_b0404	R_FA80ACPHi	iML1515		0.0
P_b0411	R_ADNtex	iML1515		0.0
P_b0411	R_DADNtex	iML1515		0.0
P_b0411	R_DCYTtex	iML1515		0.0
P_b0411	R_DURItex	iML1515		0.0
P_b0411	R_GUAtex	iML1515		0.0
P_b0411	R_INStex	iML1515		0.0
P_b0411	R_URItex	iML1515		0.0
P_b0414	R_APRAUR	iML1515		0.0
P_b0414	R_DHPPDA2	iML1515		0.0
P_b0415	R_RBFSa	iML1515		0.0
P_b0417	R_TMPK	iML1515		0.0
P_b0418	R_PGPP120	iML1515		0.0
P_b0418	R_PGPP120pp	iML1515		0.0
P_b0418	R_PGPP140	iML1515		0.0
P_b0418	R_PGPP140pp	iML1515		0.0
P_b0418	R_PGPP141	iML1515		0.0
P_b0418	R_PGPP141pp	iML1515		0.0
P_b0418	R_PGPP160	iML1515		0.0
P_b0418	R_PGPP160pp	iML1515		0.0
P_b0418	R_PGPP161	iML1515		0.0
P_b0418	R_PGPP161pp	iML1515		0.0
P_b0418	R_PGPP180	iML1515		0.0
P_b0418	R_PGPP180pp	iML1515		0.0
P_b0418	R_PGPP181	iML1515		0.0
P_b0418	R_PGPP181pp	iML1515		0.0
P_b0420	R_DXPS	iML1515		0.0
P_b0421	R_DMATT	iML1515		0.0
P_b0421	R_GRTT	iML1515		0.0
P_b0425	R_DPR	iML1515		0.0
P_b0428	R_HEMEOS	iML1515		0.0
P_b0429+b0430+b0431+b0432	R_CYTBO3_4pp	iML1515		0.0
P_b0433	R_AGM3Pt2pp	iML1515		0.0
P_b0433	R_AGM4Pt2pp	iML1515		0.0
P_b0433	R_AGMt2pp	iML1515		0.0
P_b0446	R_2MAHMP	iML1515		0.0
P_b0446	R_ACP1_FMN	iML1515		0.0
P_b0446	R_PYDXPP	iML1515		0.0
P_b0451	R_NH4tpp	iML1515		0.0
P_b0452	R_FACOAE100	iML1515		0.0
P_b0452	R_FACOAE120	iML1515		0.0
P_b0452	R_FACOAE140	iML1515		0.0
P_b0452	R_FACOAE141	iML1515		0.0
P_b0452	R_FACOAE160	iML1515		0.0
P_b0452	R_FACOAE161	iML1515		0.0
P_b0452	R_FACOAE180	iML1515		0.0
P_b0452	R_FACOAE181	iML1515		0.0
P_b0452	R_FACOAE60	iML1515		0.0
P_b0452	R_FACOAE80	iML1515		0.0
P_b0462+b0463+b3035	R_CMtpp	iML1515		0.0
P_b0462+b0463+b3035	R_DOXRBCNtpp	iML1515		0.0
P_b0462+b0463+b3035	R_FUSAtpp	iML1515		0.0
P_b0462+b0463+b3035	R_NOVBCNtpp	iML1515		0.0
P_b0462+b0463+b3035	R_TTRCYCtpp	iML1515		0.0
P_b0463+b2470+b3035	R_CMtpp	iML1515		0.0
P_b0463+b2470+b3035	R_DOXRBCNtpp	iML1515		0.0
P_b0463+b2470+b3035	R_FUSAtpp	iML1515		0.0
P_b0463+b2470+b3035	R_NOVBCNtpp	iML1515		0.0
P_b0463+b2470+b3035	R_TTRCYCtpp	iML1515		0.0
P_b0469	R_ADPT	iML1515		0.0
P_b0474	R_ADK1	iML1515		0.0
P_b0474	R_ADK3	iML1515		0.0
P_b0474	R_ADK4	iML1515		0.0
P_b0474	R_ADNK1	iML1515		0.0
P_b0474	R_DADK	iML1515		0.0
P_b0474	R_NDPK1	iML1515		0.0
P_b0474	R_NDPK2	iML1515		0.0
P_b0474	R_NDPK3	iML1515		0.0
P_b0474	R_NDPK4	iML1515		0.0
P_b0474	R_NDPK5	iML1515		0.0
P_b0474	R_NDPK6	iML1515		0.0
P_b0474	R_NDPK7	iML1515		0.0
P_b0474	R_NDPK8	iML1515		0.0
P_b0475	R_FCLT	iML1515		0.0
P_b0477	R_GSNK	iML1515		0.0
P_b0477	R_INSK	iML1515		0.0
P_b0480	R_NTD10pp	iML1515		0.0
P_b0480	R_NTD11pp	iML1515		0.0
P_b0480	R_NTD12pp	iML1515		0.0
P_b0480	R_NTD1pp	iML1515		0.0
P_b0480	R_NTD2pp	iML1515		0.0
P_b0480	R_NTD3pp	iML1515		0.0
P_b0480	R_NTD4pp	iML1515		0.0
P_b0480	R_NTD5pp	iML1515		0.0
P_b0480	R_NTD6pp	iML1515		0.0
P_b0480	R_NTD7pp	iML1515		0.0
P_b0480	R_NTD8pp	iML1515		0.0
P_b0480	R_NTD9pp	iML1515		0.0
P_b0480	R_UACGALPpp	iML1515		0.0
P_b0480	R_UACGAMPpp	iML1515		0.0
P_b0480	R_UDPGALPpp	iML1515		0.0
P_b0480	R_UDPGPpp	iML1515		0.0
P_b0480	R_UGLCURPpp	iML1515		0.0
P_b0485	R_GLUN	iML1515		0.0
P_b0493	R_ALDD2y	iML1515		0.0
P_b0494	R_LPLIPAL1A120pp	iML1515		0.0
P_b0494	R_LPLIPAL1A141pp	iML1515		0.0
P_b0494	R_LPLIPAL1A161pp	iML1515		0.0
P_b0494	R_LPLIPAL1E120pp	iML1515		0.0
P_b0494	R_LPLIPAL1E141pp	iML1515		0.0
P_b0494	R_LPLIPAL1E161pp	iML1515		0.0
P_b0494	R_LPLIPAL1G120pp	iML1515		0.0
P_b0494	R_LPLIPAL1G141pp	iML1515		0.0
P_b0494	R_LPLIPAL1G161pp	iML1515		0.0
P_b0505	R_UGLYCH	iML1515		0.0
P_b0507	R_GLXCL	iML1515		0.0
P_b0508	R_HPYRI	iML1515		0.0
P_b0509	R_TRSARr	iML1515		0.0
P_b0511	R_ALLTNt2rpp	iML1515		0.0
P_b0512	R_ALLTN	iML1515		0.0
P_b0514	R_GLYCK	iML1515		0.0
P_b0515	R_UGCIAMH	iML1515		0.0
P_b0516	R_ALLTAMH2	iML1515		0.0
P_b0517	R_URDGLYCD	iML1515		0.0
P_b0521	R_CBMKr	iML1515		0.0
P_b0522	R_AIRC2	iML1515		0.0
P_b0523	R_AIRC3	iML1515		0.0
P_b0529	R_MTHFC	iML1515		0.0
P_b0529	R_MTHFD	iML1515		0.0
P_b0543	R_CHLt3pp	iML1515		0.0
P_b0543	R_GLYBt3pp	iML1515		0.0
P_b0572+b0573+b0574+b0575	R_AGt3	iML1515		0.0
P_b0576	R_PHEt2rpp	iML1515		0.0
P_b0583	R_ENTCS	iML1515		0.0
P_b0584+b1252+b3005+b3006	R_FEENTERtonex	iML1515		0.0
P_b0585	R_ENTERES	iML1515		0.0
P_b0585	R_FEENTERES	iML1515		0.0
P_b0586	R_SERASr	iML1515		0.0
P_b0588+b0589+b0590+b0592	R_DHBSZ3FEabcpp	iML1515		0.0
P_b0588+b0589+b0590+b0592	R_FEENTERabcpp	iML1515		0.0
P_b0591	R_FEENTERtpp	iML1515		0.0
P_b0594	R_DHBS	iML1515		0.0
P_b0595	R_ICHORT	iML1515		0.0
P_b0596	R_DHBD	iML1515		0.0
P_b0605+b0606	R_NADHPO	iML1515		0.0
P_b0612	R_CITt7pp	iML1515		0.0
P_b0614+b0615+b0616+b0617	R_CITL	iML1515		0.0
P_b0621	R_FUMt2_3pp	iML1515		0.0
P_b0621	R_SUCASPtpp	iML1515		0.0
P_b0621	R_SUCFUMtpp	iML1515		0.0
P_b0621	R_SUCMALtpp	iML1515		0.0
P_b0632	R_MDDCP1pp	iML1515		0.0
P_b0632	R_MDDCP2pp	iML1515		0.0
P_b0632	R_MDDCP3pp	iML1515		0.0
P_b0632	R_MDDCP4pp	iML1515		0.0
P_b0632	R_MDDCP5pp	iML1515		0.0
P_b0639	R_NMNAT	iML1515		0.0
P_b0639	R_NNATr	iML1515		0.0
P_b0650	R_NTP1	iML1515		0.0
P_b0651	R_CYTDH	iML1515		0.0
P_b0651	R_URIH	iML1515		0.0
P_b0652+b0653+b0654+b0655	R_ASPabcpp	iML1515		0.0
P_b0652+b0653+b0654+b0655	R_GLUabcpp	iML1515		0.0
P_b0674	R_ASNS1	iML1515		0.0
P_b0674	R_ASNS2	iML1515		0.0
P_b0675	R_G3PT	iML1515		0.0
P_b0675	R_NTD2	iML1515		0.0
P_b0675	R_NTD4	iML1515		0.0
P_b0675	R_NTD7	iML1515		0.0
P_b0675	R_NTD9	iML1515		0.0
P_b0675	R_PYDXPP	iML1515		0.0
P_b0675	R_R5PP	iML1515		0.0
P_b0677	R_AGDC	iML1515		0.0
P_b0678	R_G6PDA	iML1515		0.0
P_b0679+b2415+b2416	R_ACGAptspp	iML1515		0.0
P_b0681	R_CHTBStex	iML1515		0.0
P_b0688	R_PGMT	iML1515		0.0
P_b0692	R_PTRCORNt7pp	iML1515		0.0
P_b0692	R_PTRCt2pp	iML1515		0.0
P_b0693	R_ORNDC	iML1515		0.0
P_b0696+b0697+b0698	R_Kabcpp	iML1515		0.0
P_b0696+b0697+b0698+b4513	R_Kabcpp	iML1515		0.0
P_b0709	R_LALADGLUtpp	iML1515		0.0
P_b0709	R_LALALGLUtpp	iML1515		0.0
P_b0720	R_CS	iML1515		0.0
P_b0721+b0722+b0723+b0724	R_SUCDi	iML1515		0.0
P_b0728+b0729	R_SUCOAS	iML1515		0.0
P_b0731+b2415+b2416	R_MANGLYCptspp	iML1515		0.0
P_b0732	R_MANPGH	iML1515		0.0
P_b0733+b0734+b4515	R_CYTBDpp	iML1515		0.0
P_b0750	R_QULNS	iML1515		0.0
P_b0751	R_NMNPtpp	iML1515		0.0
P_b0752	R_CD2t3pp	iML1515		0.0
P_b0752	R_COBALT2t3pp	iML1515		0.0
P_b0752	R_MN2t3pp	iML1515		0.0
P_b0752	R_NI2t3pp	iML1515		0.0
P_b0752	R_ZN2t3pp	iML1515		0.0
P_b0754	R_DDPA	iML1515		0.0
P_b0755	R_PGM	iML1515		0.0
P_b0756	R_GALM2pp	iML1515		0.0
P_b0757	R_GALKr	iML1515		0.0
P_b0758	R_UGLT	iML1515		0.0
P_b0759	R_UDPG4E	iML1515		0.0
P_b0763+b0764+b0765	R_MOBDabcpp	iML1515		0.0
P_b0763+b0764+b0765	R_SULabcpp	iML1515		0.0
P_b0766	R_PDXPP	iML1515		0.0
P_b0766	R_PYDXPP	iML1515		0.0
P_b0767	R_PGL	iML1515		0.0
P_b0774	R_AMAOTr	iML1515		0.0
P_b0778	R_DBTS	iML1515		0.0
P_b0789	R_CLPNS120pp	iML1515		0.0
P_b0789	R_CLPNS140pp	iML1515		0.0
P_b0789	R_CLPNS141pp	iML1515		0.0
P_b0789	R_CLPNS160pp	iML1515		0.0
P_b0789	R_CLPNS161pp	iML1515		0.0
P_b0789	R_CLPNS180pp	iML1515		0.0
P_b0789	R_CLPNS181pp	iML1515		0.0
P_b0805+b1252+b3005+b3006	R_FE3DHBZStonex	iML1515		0.0
P_b0809+b0810+b0811	R_GLNabcpp	iML1515		0.0
P_b0813	R_HOMt2pp	iML1515		0.0
P_b0813	R_THRt2pp	iML1515		0.0
P_b0819	R_MLDCP1App	iML1515		0.0
P_b0819	R_MLDCP1Bpp	iML1515		0.0
P_b0819	R_MLDCP2App	iML1515		0.0
P_b0819	R_MLDCP2Bpp	iML1515		0.0
P_b0819	R_MLDCP3App	iML1515		0.0
P_b0822	R_F1PP	iML1515		0.0
P_b0822	R_F6PP	iML1515		0.0
P_b0822	R_G3PT	iML1515		0.0
P_b0822	R_G6PP	iML1515		0.0
P_b0822	R_MN6PP	iML1515		0.0
P_b0822	R_R5PP	iML1515		0.0
P_b0825	R_F6PA	iML1515		0.0
P_b0828	R_ASNN	iML1515		0.0
P_b0829+b0830+b0831+b0832	R_GTHRDabcpp	iML1515		0.0
P_b0837	R_GLCDpp	iML1515		0.0
P_b0839	R_MDDCP1pp	iML1515		0.0
P_b0839	R_MDDCP2pp	iML1515		0.0
P_b0839	R_MDDCP3pp	iML1515		0.0
P_b0839	R_MDDCP4pp	iML1515		0.0
P_b0839	R_MDDCP5pp	iML1515		0.0
P_b0841	R_UDCPDP	iML1515		0.0
P_b0842	R_Kt3pp	iML1515		0.0
P_b0842	R_NAt3pp	iML1515		0.0
P_b0844	R_ACP1_FMN	iML1515		0.0
P_b0844	R_PMDPHT	iML1515		0.0
P_b0849	R_GRXR	iML1515		0.0
P_b0849+b2675+b2676	R_RNDR1b	iML1515		0.0
P_b0849+b2675+b2676	R_RNDR2b	iML1515		0.0
P_b0849+b2675+b2676	R_RNDR3b	iML1515		0.0
P_b0849+b2675+b2676	R_RNDR4b	iML1515		0.0
P_b0849+b2762	R_PAPSR2	iML1515		0.0
P_b0854+b0855+b0856+b0857	R_PTRCabcpp	iML1515		0.0
P_b0860+b0861+b0862+b0863+b0864	R_ARGabcpp	iML1515		0.0
P_b0867	R_AGM3PApp	iML1515		0.0
P_b0867	R_AGM4PApp	iML1515		0.0
P_b0870	R_4HTHRA	iML1515		0.0
P_b0870	R_ALATA_D2	iML1515		0.0
P_b0870	R_ALATA_L2	iML1515		0.0
P_b0870	R_THRA	iML1515		0.0
P_b0870	R_THRA2	iML1515		0.0
P_b0871	R_POX	iML1515		0.0
P_b0874	R_LYSt3pp	iML1515		0.0
P_b0875	R_H2Otpp	iML1515		0.0
P_b0886+b0887	R_CYSabc2pp	iML1515		0.0
P_b0886+b0887	R_GTHRDabc2pp	iML1515		0.0
P_b0888+b2582	R_TRDR	iML1515		0.0
P_b0888+b3781	R_TRDR	iML1515		0.0
P_b0902+b0903	R_OBTFL	iML1515		0.0
P_b0902+b0903	R_PFL	iML1515		0.0
P_b0902+b0903+b2579	R_OBTFL	iML1515		0.0
P_b0902+b0903+b2579	R_PFL	iML1515		0.0
P_b0902+b3114	R_OBTFL	iML1515		0.0
P_b0902+b3114	R_PFL	iML1515		0.0
P_b0904	R_FORt2pp	iML1515		0.0
P_b0904	R_FORtppi	iML1515		0.0
P_b0905	R_NTPP6	iML1515		0.0
P_b0907	R_OHPBAT	iML1515		0.0
P_b0907	R_PSERT	iML1515		0.0
P_b0907	R_SDPTA	iML1515		0.0
P_b0908	R_PSCVT	iML1515		0.0
P_b0910	R_CYTK1	iML1515		0.0
P_b0910	R_CYTK2	iML1515		0.0
P_b0910	R_UMPK	iML1515		0.0
P_b0914	R_PA120abcpp	iML1515		0.0
P_b0914	R_PA140abcpp	iML1515		0.0
P_b0914	R_PA141abcpp	iML1515		0.0
P_b0914	R_PA160abcpp	iML1515		0.0
P_b0914	R_PA161abcpp	iML1515		0.0
P_b0914	R_PA180abcpp	iML1515		0.0
P_b0914	R_PA181abcpp	iML1515		0.0
P_b0914	R_PE120abcpp	iML1515		0.0
P_b0914	R_PE140abcpp	iML1515		0.0
P_b0914	R_PE141abcpp	iML1515		0.0
P_b0914	R_PE160abcpp	iML1515		0.0
P_b0914	R_PE161abcpp	iML1515		0.0
P_b0914	R_PE180abcpp	iML1515		0.0
P_b0914	R_PE181abcpp	iML1515		0.0
P_b0914	R_PG120abcpp	iML1515		0.0
P_b0914	R_PG140abcpp	iML1515		0.0
P_b0914	R_PG141abcpp	iML1515		0.0
P_b0914	R_PG160abcpp	iML1515		0.0
P_b0914	R_PG161abcpp	iML1515		0.0
P_b0914	R_PG180abcpp	iML1515		0.0
P_b0914	R_PG181abcpp	iML1515		0.0
P_b0914	R_PGP120abcpp	iML1515		0.0
P_b0914	R_PGP140abcpp	iML1515		0.0
P_b0914	R_PGP141abcpp	iML1515		0.0
P_b0914	R_PGP160abcpp	iML1515		0.0
P_b0914	R_PGP161abcpp	iML1515		0.0
P_b0914	R_PGP180abcpp	iML1515		0.0
P_b0914	R_PGP181abcpp	iML1515		0.0
P_b0925	R_MCTP1Bpp	iML1515		0.0
P_b0925	R_MLDCP1App	iML1515		0.0
P_b0925	R_MLDCP1Bpp	iML1515		0.0
P_b0925	R_MLDCP2App	iML1515		0.0
P_b0925	R_MLDCP2Bpp	iML1515		0.0
P_b0925	R_MLDCP3App	iML1515		0.0
P_b0928	R_ASPTA	iML1515		0.0
P_b0928	R_CYSTA	iML1515		0.0
P_b0928	R_PHETA1	iML1515		0.0
P_b0928	R_TYRTA	iML1515		0.0
P_b0929	R_12PPDRtex	iML1515		0.0
P_b0929	R_12PPDStex	iML1515		0.0
P_b0929	R_23CAMPtex	iML1515		0.0
P_b0929	R_23CCMPtex	iML1515		0.0
P_b0929	R_23CGMPtex	iML1515		0.0
P_b0929	R_23CUMPtex	iML1515		0.0
P_b0929	R_23DAPPAtex	iML1515		0.0
P_b0929	R_26DAHtex	iML1515		0.0
P_b0929	R_34dhpactex	iML1515		0.0
